# kappa_CO Color Extended Emission_line_flux
-7.725210313494194070e-01 -8.224650481665486401e-01 -2.418301872173145642e-02 9.299354584881808911e-03
3.540303864213470431e-02 1.821307499376237704e+00 -7.128645759008533922e-02 -7.059391145555937025e-03
-1.090130235927312397e+00 -5.175373164706495999e-01 -2.293640549567063369e-01 8.683193370679473735e-03
4.857670618909067373e-01 -8.218484937387740552e-02 -2.480460468880202607e-01 1.496155355544400052e-02
7.165175412025530655e-01 9.506911575102231504e-01 3.001139287265639499e-01 4.093639541575350843e-02
-9.480665619794051979e-01 -5.308072908492438291e-01 2.847705215888603481e-01 8.481807951046140340e-03
1.728584602383550495e-01 6.374517015768361716e-01 8.940226112624332089e-01 1.094132886642089353e-02
-1.351547349793555508e+00 -6.758289256003864320e-01 -6.209432364365819607e-02 5.839144000197352656e-03
1.227168393788688139e+00 -1.472089513088319646e-01 2.878361285778317402e+00 1.371309676282629966e-02
1.647126213396021610e+00 7.285051229013304042e-01 -2.312737984004112068e-01 1.375041075573320282e-02
1.604127870723439875e+00 1.358814681709573868e+00 -8.106931050062242405e-02 9.746634374633767264e-03
5.320765345025805226e-01 1.635305583766545612e-01 -2.232918226473451229e-01 2.427862541222613904e-04
1.722935490945055825e+00 3.973919624385705007e-02 2.439420973757701727e+00 8.823097790584896391e-03
-4.058471179768933790e-01 -1.559719558423842578e+00 -1.367378446164891626e-01 2.248710989032378250e-03
4.395103316305206675e-01 5.431952857447087668e-01 2.345083268821439304e-01 3.761004050601998716e-02
2.248208413024667118e-01 6.687181516886128718e-02 4.515690893687270002e-02 1.125208997087381695e-02
-1.325828162684865585e-01 8.613674730173062621e-02 -2.089632901131763532e-01 8.176983767160481489e-03
-1.422409606457413878e+00 5.619573920554817720e-02 -1.178465336261925456e-01 9.597680419587806266e-03
-1.218405082248687821e+00 -1.068100972183421371e+00 -2.077982016216154415e-01 4.127559099568806587e-03
-1.138974899920425360e-01 1.306696048988579051e+00 -2.128824147710583758e-01 7.734009504288658597e-03
-1.472489603732363816e+00 -4.364995252807304243e-02 -1.240434133591379606e-01 8.151480300769047699e-03
1.489005627612792981e+00 -3.347629790252137361e-01 -2.344373743994100368e-01 3.409076161998344373e-02
-9.741126992379054439e-01 9.656638876799934490e-01 -9.894430002397469615e-02 9.312607200739026619e-03
2.493426300571971177e-01 -2.467298785830771002e-02 -6.294284090865100156e-02 9.111952111353989817e-03
1.543344880828804444e-01 9.707883559132479689e-01 -2.530955883184731747e-01 2.965820355201653213e-01
5.453227561943398971e-01 2.231889538233792880e+00 -2.534660612667276602e-01 2.525986962339990191e-02
1.436375884789794277e+00 2.040749007439168067e-02 -1.190815059283509975e-02 1.265367708907299930e-02
-7.670746658744725943e-02 1.955123855841257807e+00 -2.554741865604143736e-01 1.358881204667461602e-02
8.305486524848405550e-01 2.248655920021964238e+00 -1.942898212718104090e-01 3.685168217664084450e-02
9.012918026681904227e-01 6.205631789573792245e-01 -1.802733588463233949e-01 -1.254071920648342636e-02
-1.479889817567299759e-01 2.808608498935969977e-01 -9.957743066212428051e-02 7.625662799161713433e-03
-1.035157337223197471e+00 -1.282937423437490621e+00 2.316721682481981959e-01 7.761076818050136744e-03
1.519683123672608549e-01 -6.329997265565958653e-01 -5.845128355368636036e-02 9.715122210268335376e-03
2.135446763239706724e-01 -2.414212640212587857e+00 -4.610348691130856241e-02 9.420280837969679383e-03
-1.556304329224156513e+00 -7.634723133823527463e-02 -1.853077950641255356e-01 1.016003306866470994e-02
-3.062606452853586791e-01 -8.748651326786642812e-01 -9.218843225809913999e-02 -5.914277606830413946e-03
1.076215637039149797e+00 -7.525641139483780773e-01 -1.881516717769008695e-01 2.985853180869814730e-02
-9.420236077693646681e-01 -6.557461014115112397e-01 -2.233055744391529429e-02 7.563756844132575076e-03
1.682664210146476158e+00 2.959706378374797331e-01 2.815153983035716401e+00 1.260505306250329915e-02
8.194005484037660825e-01 1.253957815879613191e+00 -2.241050510672129015e-01 1.345682858723538239e-02
-1.393493041053066817e+00 -1.162145868806135018e+00 -1.723306516778632946e-01 9.346628182969735771e-03
1.323539741640128962e-02 1.469747456623641257e+00 -2.475122791256002819e-01 2.722692888538873549e-02
-5.860193593821514391e-01 -2.094978417507165347e-01 -2.106359666990950397e-01 8.387050848084430868e-03
1.048585133041650685e+00 -5.377476088771497575e-02 1.780397000833066831e-02 1.734245896226054712e-02
-3.702447440419897040e-01 -1.265196950431355383e+00 -8.760092035211396178e-02 6.847088729289254293e-03
-3.227998534442684253e-01 5.143865546333227234e-01 -7.942117294255132687e-02 3.308624404302362449e-03
1.904540823693977869e-01 1.907253032381716062e+00 -9.754296081026710488e-03 1.311856430653445330e-02
-1.468657522924554426e+00 -8.277898250567669036e-01 -1.686186921596992405e-01 9.809563414953465996e-03
-1.650299080555616582e+00 -1.531215086236961564e+00 -6.653243247293379181e-02 1.177322310745047493e-02
1.700399184434673971e+00 -2.820741180736346942e-01 5.959285055030291017e-02 4.101162284672008745e-02
3.739976219979998517e-01 5.474608314044250301e-01 -2.491040930619137228e-01 1.307632080246110863e-02
4.540767920521527889e-01 2.104571184726906630e-01 -2.552066669908742425e-01 2.142787456918095190e-02
-9.543695165298323735e-01 -9.604404315482566457e-01 1.014849034293547614e-01 5.762848705917662101e-03
-1.238516517016709395e+00 -1.408803159030160290e-01 -1.090912454180852642e-01 9.530928896176188089e-03
-5.008720290718334800e-01 2.393385701501023477e-01 2.914140553949162160e-01 4.891875209046822777e-03
3.020377987666428288e-01 7.970705626061806992e-01 -1.541489477771051941e-02 2.578297217956779935e-02
1.768387483271733895e+00 1.235482368891056781e+00 -2.097441315857043742e-01 1.095021009819013152e-02
-1.148466099812596175e-01 -2.723806478523128072e-01 -1.574657927890293074e-01 8.728049299692180671e-03
8.468669235276065077e-01 1.005934016968202949e+00 -2.471665252107980437e-01 1.555702434983204790e-02
-5.430914250528334764e-01 -1.762163419538427034e+00 -1.352888797434109724e-01 -1.805973457538478932e-02
4.123453212786081790e-01 7.335999082709959707e-01 -2.562629165784077734e-01 -1.112878195746416776e-02
-4.467849723782410520e-01 3.744898669936151392e-01 5.456125303891616596e-02 6.841991523360865454e-03
1.221925233225076068e+00 4.741912703198021828e-01 -2.504601945849899702e-01 6.649610634764361108e-03
-2.671409902591059260e-01 5.212939242019144492e-01 3.627218033506030004e-02 7.368752344981112368e-03
-1.427815721041615804e+00 -6.937788263391542198e-01 -3.239237106583126719e-02 6.190052945393490630e-03
1.452324357779625208e+00 -2.020505652404136487e-02 -2.251979228817019008e-01 5.221439468606656198e-02
7.196194101525889009e-01 1.730684592328206595e-01 -2.556215897024398109e-01 8.486233531451300646e-04
-1.720344359940465973e+00 -2.698148602560627718e-01 -1.381422520562397283e-01 1.449505764575575173e-01
-6.959773304453638065e-01 -8.000851641301400807e-01 -1.919591806796844546e-01 1.023916319461308337e-02
-1.100706509807517053e+00 7.015711029143691935e-01 6.809034662176025599e-01 6.565201704593782300e-03
2.585307647942562959e-01 9.921580186279927993e-01 -2.386638419312032411e-01 1.270018651273873561e-02
5.376196998148373707e-01 1.508731555476116870e-01 -2.546202074899723833e-01 -8.605674489589175413e-02
5.112258164287228901e-01 6.334593100231019625e-01 -2.515366885823494547e-01 3.739340142864727712e-03
1.796038021438328469e+00 7.677732373101605612e-01 -2.440154770596575928e-01 1.966076511685431807e-02
-4.828144888590921689e-03 -4.371327558920567458e-01 -1.842055384489594272e-01 8.095057689256807132e-03
1.320761523308153551e+00 1.610168382752304339e+00 -1.320918988761733692e-01 2.035682638566741615e-02
8.140946745118514682e-01 6.781092456879392882e-01 -2.466663296480359480e-01 5.909713106224880920e-03
-5.861497616932742627e-01 -5.227724855602638998e-01 -2.297209460872037812e-01 1.650975142450342853e-02
1.553460185719844011e+00 9.149555060920023797e-01 -2.442850918325418508e-01 2.525775784377595756e-02
-3.945812353802776937e-03 -7.755382079489654412e-01 -7.941081658231440021e-02 1.721096653965087028e-02
-1.221879786347058072e+00 -1.454576478640682957e+00 -2.100434741083842816e-01 8.993902200936059257e-03
1.074712003449214831e-01 -1.968743331000539110e+00 2.960143550826482839e-01 -4.579218521944417725e-03
1.490380391802847537e+00 1.105603380746735143e+00 1.189726549967542735e-01 1.319083564343459004e-02
-1.319738545864205248e+00 -7.345907791694483713e-01 -5.479199250317973169e-02 9.612411688458576131e-03
-7.040577922093811392e-01 1.051561237473413346e+00 -2.058123455637698440e-01 9.179845125224007224e-03
-2.367338756427390667e-01 -1.475966667541774413e+00 -2.246524862344138063e-01 1.090209869087240512e-02
8.459366115857222534e-02 4.397585005069814396e-02 -1.213887278861569136e-01 9.263176523863259765e-03
-2.412597710020423780e-01 -1.119194032889575308e+00 -1.307849030024824943e-01 8.398409756161850925e-03
2.456033989795312553e-02 1.582213260199252236e+00 -1.736252481775279188e-01 1.454585875889354528e-02
-1.453691700973365419e+00 -1.741909839262656412e+00 -5.392349192638705435e-02 6.417197890889169212e-03
-1.013289391434220033e+00 -8.851262017836362128e-01 -2.097891064169263992e-02 9.300548071228790722e-03
1.432478562905846520e+00 8.147961113657119503e-01 -6.729583594510986366e-02 8.711369753873796995e-04
1.387309007773754876e+00 2.732016681717936990e-01 -2.549195673607682622e-01 2.287573382192733054e-02
3.639759194082695104e-01 -2.507415504080374156e-04 -2.291833193883109354e-01 1.672519208800423568e-02
1.307919940749059373e+00 5.546877568089678828e-02 2.193252348120813711e+00 1.146578322593886680e-02
2.893512070268386416e-01 8.346208120154429144e-01 -1.848308012342084194e-01 1.475381202039488526e-02
-1.530693229672555722e+00 -3.294540069797486370e-01 -1.343879266470878464e-01 8.523602955381716362e-03
1.614401105603625153e+00 -1.416436729563547603e+00 5.606155277618087018e-02 2.033949617832860046e-02
-1.418910562848560986e-01 2.539232227579352852e+00 6.709580526260425226e-02 1.475982858198139104e-02
-1.089593827746286658e+00 -6.616912041868132366e-02 9.820385523432513530e-02 7.114654384305711156e-03
-9.878246536472073958e-01 -2.718830377750885319e+00 -1.776822425367488023e-01 6.791969616910474225e-03
4.321103027634222715e-01 1.291691592420496359e-01 -2.529147261611644493e-01 2.228361052990473698e-02
9.508845171571858046e-01 6.995640038440792408e-01 -2.122032768980008921e-01 4.932334429265693328e-03
-7.170893773763192813e-01 -1.177829674180704131e-03 -2.253443380638302795e-01 7.544201752661780502e-02
-2.873674789350572079e-01 -4.201242720437742273e-01 5.669226214458842478e-02 1.646646953545358215e-03
-5.803307736543628775e-02 -1.788663331754181476e-02 -2.372585687181281433e-01 1.105712593400111354e-02
-1.603649110282162393e+00 -1.162225275441189254e+00 -1.350999621446547228e-01 7.099117197511222062e-03
-1.825394978073309193e-01 -8.550429984014407125e-01 1.367176685416190418e-01 9.067266259272902668e-03
8.953662794190256902e-01 9.136939566452516592e-01 -2.508753539591466741e-01 6.319500570870534469e-03
-1.577112554515177623e+00 -3.589143963547213323e-01 -1.795714278928984553e-01 7.338704386960164146e-03
1.471060848164774226e+00 -7.345922377842259987e-01 4.757897354832546499e-01 1.749010664194055459e-02
5.563274693966940854e-01 1.438085262926954710e+00 -1.541843573928937672e-01 1.079062467234983246e-02
4.792985050680127479e-01 1.780604072949169447e+00 -1.288114888954540738e-01 -3.374213761879740758e-03
-8.689465640470731556e-01 -1.339502310224227610e+00 -1.994448462426086643e-01 1.031312896801145004e-02
8.952619008974865844e-01 1.447721999253388958e+00 -2.209367871607178790e-01 3.151994391985184912e-02
-1.415183534785567021e+00 -8.952881407669906200e-02 -2.046678141468286083e-01 1.154189554958084604e-02
5.918614064809128994e-01 1.027726811992195177e+00 -2.477205424530482814e-01 -1.980234970676069545e-02
-1.544715467543192666e+00 -1.114149220040393379e-01 -1.861831640360196438e-01 9.322273879835467347e-03
-1.404134635634408212e+00 -3.230278067344328208e-01 -1.531773205247339009e-01 -4.001978557939160804e-03
1.035671490774475512e+00 1.269911489144819328e+00 1.850912082834112127e+00 1.209278904604103692e-02
-5.101157099022702868e-01 -4.200536081592053939e-01 -3.404050371113336720e-02 2.427455072442409947e-03
-6.144358877364195504e-01 -1.489898230628536879e+00 -1.356429823537975698e-01 1.125292503340602837e-02
-7.511933339379765762e-02 -1.282098536389629784e+00 -9.267608068113307451e-02 4.777955084598125776e-03
7.974244694023779889e-01 9.543202175592671033e-01 -2.533576411071398193e-01 8.311550183668622860e-03
1.664362002175416022e-01 1.361691170433772635e+00 -2.464438337827942471e-01 1.464181343530730761e-02
-8.926925565902865678e-01 -1.496581819835054228e+00 -1.552805244111253868e-01 7.797298992516589998e-03
1.437902026288402357e+00 8.364729984046688216e-01 -2.485946678777266328e-01 -1.606361777560370852e-02
-8.781460515216756024e-02 1.186527154311719068e+00 -2.315532704108853035e-01 1.594160285667741567e-02
-4.834031500762770439e-01 6.893821527237051772e-01 -1.829971305375638901e-01 8.874157469191519543e-03
-1.314804526851137023e+00 3.741043777352237587e-01 -2.174332906241416286e-01 7.883585770735350787e-03
1.070343553890906518e+00 -5.900317393796213894e-01 -1.294816062253389688e-01 3.554300164371054782e-02
9.473289129692811228e-01 1.259005122520174380e+00 -2.216657657092616918e-01 2.351252645675397032e-02
-1.715578105107250950e+00 -1.159426509156985086e+00 1.190814112068568020e+00 9.469171899113575444e-03
1.443351728245658938e+00 3.721846138689113292e-01 -2.440625757923965133e-01 1.164758735253903534e-02
1.308825851572706034e+00 1.032257954656489174e+00 -2.488359744393805473e-01 1.577878507992020590e-02
1.325160656916374080e+00 -3.615329146443743702e-01 -2.092135667491620832e-01 1.752479875612900778e-02
-6.376600005013308703e-01 9.696823877518255808e-01 -2.113630333178407039e-01 7.531341611861343266e-03
1.841518892024756326e-01 -8.180544758481947953e-01 -1.697992587768238637e-01 7.822125385955792584e-03
-1.357752567731903115e+00 -1.192455141522148931e+00 -1.011389212657797521e-01 8.803265003224718457e-03
6.745428932528353405e-01 -3.930257395384003649e-01 -2.290931522082209071e-01 -1.759379194284957848e-03
-3.495152474347773541e-02 8.601663895600422105e-01 -2.539192892016413627e-01 3.028605519031478399e-02
-4.374252539132834627e-01 -1.827438173327076809e+00 2.458650590930866117e-02 9.967317926218757784e-03
-1.405368692466727465e-01 -2.085138378914342727e+00 -1.347045551225171667e-01 1.672981968120291346e-02
-2.166242389777937177e-02 -3.981113268495051205e-01 -6.863730421798458492e-02 8.333415053116488905e-03
-8.220361477645834469e-01 -8.455110426074994301e-01 2.874133757032477088e-01 9.364097153167300069e-03
-1.056968786947225070e+00 -2.256648639823463753e+00 -7.322376042353530637e-03 -5.807527917244894450e-03
-5.097254981302474786e-01 9.304216821640860502e-01 -2.282677541268300081e-01 4.952774201519639583e-03
3.258532943120475561e-02 -2.338382292771652160e-01 3.383358136507383374e-01 -1.514798602075876331e-04
1.291389369362152761e+00 -3.106502671394987258e-01 9.999585270849546959e-01 1.544982064695473063e-02
-1.450346499724407989e+00 -1.590465446078190404e+00 -4.986345796058232888e-02 5.352918285299081147e-03
-1.343965832728485077e-01 -6.982590677093893916e-01 -1.641072738482343418e-01 1.019964356122766980e-02
4.115915695833382570e-01 4.886240130981496788e-01 -2.320474374187519728e-01 -1.312907158503838490e-02
-5.715780502422599385e-01 7.904350778314006565e-01 -1.781929921873645628e-01 1.443758710281862860e-02
-7.030921912355382331e-01 -1.010842963835682923e-01 -1.871317506197137936e-01 7.863945109823208476e-03
-6.847421540258288308e-01 8.397316167581656554e-01 -1.259343048208214078e-01 9.153586446010407440e-03
-4.984092062655641198e-01 -7.842362469507702105e-01 -1.669168869550129719e-01 8.058899012195929606e-03
-1.944512690555041112e-01 1.095984463775346966e-02 -2.525767465938965617e-01 1.553512966591009611e-02
-2.926148952354154509e-02 -2.989816307083846270e-01 5.375497043809345649e-02 1.392804312776284824e-02
3.643630691799318866e-01 -2.019884509149348362e-01 -1.677482456244936693e-01 1.547478139778316053e-02
-2.668601192994221605e-01 -8.592221168303906254e-01 -7.224087352549619923e-02 8.567588137634968640e-03
-3.487642138167364458e-01 -5.180090893913318340e-01 -7.138507349422047732e-02 1.024315998071276615e-02
-5.171557554433611203e-01 -1.572830305193587686e+00 -2.156289019201948487e-01 8.458498409307922683e-03
